customer_id,income,employment_length,loan_amount,emi,credit_score,credit_utilization_ratio,missed_payments,avg_monthly_balance,balance_trend,utilization_trend,payment_behavior_score,rolling_missed_3m,num_loans,banking_relationship_length,income_to_emi_ratio,loan_to_income_ratio,defaulted,time_to_default,cluster,default_probability,risk_segment
DCRIS000149,135018.21,12.2,519981.73,8148.25,719,0.3304,0,57857.49,1.9174,-0.0582,100.0,0,1,2.3,16.5682,3.8512,0,36,1,0.3713950033961153,Risky
DCRIS000150,117970.61,10.7,155129.25,1906.46,626,0.2167,2,62452.46,0.3817,0.0325,87.76,1,2,6.2,61.8469,1.315,0,36,0,0.3140018317921246,Safe
DCRIS000151,114725.28,17.7,108671.93,2119.37,674,0.1808,1,41723.68,-0.5408,0.0012,90.97,2,2,4.0,54.1063,0.9472,0,36,0,0.342038639485407,Safe
DCRIS000152,121524.23,6.3,263410.92,6900.5,578,0.0521,1,12803.29,-0.3437,0.0067,97.23,0,3,0.1,17.6084,2.1675,0,36,1,0.410325865823075,Risky
DCRIS000153,65642.93,5.7,135278.06,9508.91,597,0.3231,0,22002.11,-0.2896,-0.0662,99.41,0,1,13.9,6.9026,2.0608,1,3,1,0.6313915353764565,Risky
DCRIS000154,113476.63,4.1,274319.39,5167.72,739,0.1127,2,84552.42,-0.4143,-0.077,77.48,0,3,0.8,21.9545,2.4174,1,4,1,0.5776146238182007,Risky
DCRIS000155,117694.02,0.7,72012.98,2022.4,689,0.242,0,35956.55,1.2775,-0.0321,88.19,0,0,1.3,58.1664,0.6119,0,36,0,0.2793009948618993,Safe
DCRIS000156,64304.77,1.0,78595.42,1336.9,617,0.3453,0,18152.47,1.252,-0.0346,96.61,0,0,6.6,48.064,1.2222,0,36,0,0.3552264487830039,Safe
DCRIS000157,302387.54,1.7,1000676.34,12383.77,689,0.1608,0,110461.26,-0.0484,-0.004,93.42,0,0,0.8,24.4161,3.3092,1,20,2,0.514387556961307,Critical
DCRIS000158,131176.6,11.0,231048.42,16972.66,631,0.2608,0,81178.94,-0.5814,0.0449,100.0,0,2,2.1,7.7282,1.7613,1,21,1,0.5859472775112902,Risky
DCRIS000159,48301.5,0.9,179099.1,2901.18,617,0.1719,0,34302.32,-0.9582,0.0045,100.0,0,1,8.0,16.6432,3.7079,0,36,1,0.49888232555035944,Risky
DCRIS000160,146375.74,12.8,364610.38,6030.56,773,0.0372,0,98764.88,0.3459,-0.1061,100.0,1,0,4.1,24.2683,2.4909,0,36,1,0.31149428312477534,Risky
DCRIS000161,55005.64,3.7,31597.59,577.55,742,0.1883,0,42661.97,1.849,-0.0026,97.65,0,1,1.4,95.0744,0.5744,0,36,0,0.1584077131345424,Safe
DCRIS000162,158300.56,6.3,621104.36,9649.79,678,0.0397,0,48581.49,-0.2222,-0.0498,100.0,0,0,4.1,16.4029,3.9236,0,36,1,0.4266890657801935,Risky
DCRIS000163,197828.81,0.6,318434.14,8177.49,691,0.1799,0,20048.63,2.1156,-0.0575,100.0,1,2,6.7,24.1889,1.6096,0,36,1,0.4048017649745663,Risky
DCRIS000164,60330.35,1.6,108068.49,5180.98,679,0.5262,1,47271.75,0.6915,0.0039,85.99,0,2,2.1,11.6423,1.7912,1,16,1,0.6554639518771364,Risky
DCRIS000165,175962.41,15.9,648817.86,42140.37360000001,718,0.1776,0,51302.16,0.0421,-0.1743,100.0,0,2,3.4,4.105988,3.6872,0,36,2,0.43079830773110245,Critical
DCRIS000166,126458.38,1.5,451840.86,11075.26,616,0.026,0,97699.44,-1.0212,0.0453,100.0,0,1,17.7,11.4171,3.573,0,36,1,0.4166505559364926,Risky
DCRIS000167,161657.65,1.8,468415.77,6692.31,749,0.2176,0,68445.65,0.3994,-0.0617,100.0,0,1,13.4,24.1521,2.8976,1,12,1,0.5047401495620673,Risky
DCRIS000168,308067.99,1.1,165061.27,3026.57,708,0.1133,0,48418.26,-1.1049,0.0144,98.91,0,1,2.8,101.7542,0.537499,0,36,0,0.18011759349332906,Safe
DCRIS000169,85200.89,0.7,43669.91,1930.12,658,0.6742,1,43934.49,0.6783,0.0426,79.13,0,1,0.4,44.1198,0.537499,1,1,0,0.6570871617003846,Safe
DCRIS000170,62803.01,1.3,70582.17,2021.38,640,0.1664,1,49290.42,-2.1813,-0.1094,82.27,0,1,4.8,31.054,1.1238,1,17,0,0.5778367201091783,Safe
DCRIS000171,57889.5,5.1,183443.03,3070.04,747,0.2131,1,29496.56,-0.5842,-0.0262,84.35,0,1,1.3,18.8501,3.1688,0,36,1,0.5222199043907396,Risky
DCRIS000172,60506.97,3.0,207075.53,2632.62,667,0.3496,0,47484.81,-0.6937,-0.0058,99.6,0,4,4.4,22.9749,3.4223,1,25,1,0.5122823520379375,Risky
DCRIS000173,94253.1,4.0,121283.6,1642.66,624,0.3899,2,9723.83,1.0839,0.0122,81.31,0,4,1.7,57.3436,1.2868,0,36,0,0.3207350203302723,Safe
DCRIS000174,121138.67,0.7,93936.17,1633.11,649,0.0178,2,41027.4,1.3169,-0.1105,89.56,0,1,5.1,74.1311,0.7754,0,36,0,0.1990907698477113,Safe
DCRIS000175,116542.87,8.1,232377.72,8381.05,741,0.6301,0,31989.8,1.8149,0.0014,82.61,1,1,1.8,13.9039,1.9939,0,36,1,0.5518080350024182,Risky
DCRIS000176,162155.32,7.7,608270.7,8153.77,551,0.316,1,17679.19,1.5559,-0.0415,92.49,1,0,11.3,19.8847,3.7511,1,2,1,0.6216732117898738,Risky
DCRIS000177,99488.88,0.1,232377.22,2968.09,651,0.1891,0,60166.08,0.1969,0.1183,100.0,0,0,0.6,33.5082,2.3357,0,36,1,0.45909554013403053,Risky
DCRIS000178,236125.91,2.4,723801.42,9343.43,765,0.1657,0,163061.14,0.5563,0.0478,100.0,0,2,0.3,25.2692,3.0653,0,36,2,0.38942386718906474,Critical
DCRIS000179,84221.53,0.4,250966.8,4756.35,666,0.1776,0,43761.02,-1.3406,-0.0978,99.09,0,3,6.1,17.7035,2.9798,0,36,1,0.48209952868440786,Risky
DCRIS000180,402799.7562,7.9,1102997.0841000008,23346.82,701,0.1666,0,83585.74,0.2278,-0.0266,100.0,0,1,2.1,21.4153,3.4896,0,36,2,0.3857203831530299,Critical
DCRIS000181,143688.12,6.7,566812.41,8201.67,766,0.244,0,42455.91,-1.4763,0.0352,92.28,0,2,2.5,17.5172,3.9447,0,36,1,0.4259827924124773,Risky
DCRIS000182,59024.36,11.6,232027.35,4101.82,751,0.2077,0,6407.3,-0.3294,-0.0396,100.0,0,1,10.9,14.3863,3.931,1,5,1,0.6291971094877145,Risky
DCRIS000183,51920.27,1.3,124096.47,1500.38,644,0.0817,0,13782.77,0.9313,0.0043,100.0,0,1,3.6,34.5817,2.3901,1,19,1,0.40330472453543836,Risky
DCRIS000184,131858.34,3.0,219834.75,7429.15,669,0.393,0,86328.74,-1.2955,-0.0842,91.16,0,5,4.3,17.7464,1.6672,1,1,1,0.5789944585914601,Risky
DCRIS000185,86329.13,1.0,281309.89,4940.59,752,0.1635,1,68001.31,0.0082,0.0625,83.86,0,1,0.1,17.4699,3.2585,0,36,1,0.4267763524023803,Risky
DCRIS000186,151509.0,2.3,448313.44,32241.93,755,0.6389,0,42502.58,-0.2561,0.0198,86.76,1,1,4.4,4.699,2.959,1,1,2,0.799345457209099,Critical
DCRIS000187,131129.75,3.7,425245.69,9564.27,672,0.2487,0,32436.09,0.5752,0.0135,100.0,1,0,2.0,13.7089,3.2429,0,36,1,0.4847595857603091,Risky
DCRIS000188,94495.04,0.3,146462.73,2033.58,675,0.7606,0,66055.51,2.0827,-0.0344,80.8,0,1,2.5,46.4445,1.5499,0,36,0,0.4423695164972398,Safe
DCRIS000189,59392.53,6.3,150914.73,5217.55,701,0.1796,4,40629.33,0.7738,0.1299,66.74,0,0,6.6,11.381,2.5409,0,36,1,0.5871632690729195,Risky
DCRIS000190,39778.89,3.9,45674.36,690.79,789,0.6081,0,25402.37,0.1607,-0.0663,93.51,0,0,3.0,57.5017,1.1482,0,36,0,0.2710428629854979,Safe
DCRIS000191,75515.34,8.8,95774.59,1433.38,765,0.2396,1,25486.26,0.2096,-0.0383,89.91,0,2,17.3,52.6466,1.2683,0,36,0,0.31228464651012405,Safe
DCRIS000192,165022.86,1.6,295766.76,5126.34,735,0.0742,4,94586.06,0.5582,-0.0794,69.74,0,1,6.4,32.1849,1.7923,0,36,0,0.36819167053608404,Safe
DCRIS000193,112246.91,11.7,335260.15,4392.27,593,0.6128,0,79171.45,0.7904,-0.0388,88.54,0,2,5.2,25.5498,2.9868,1,4,1,0.6540400730609288,Risky
DCRIS000194,46749.4,33.2,73197.41,1650.42,658,0.2059,0,24172.25,0.3547,-0.06,100.0,0,5,3.6,28.3086,1.5657,0,36,0,0.3130857178463956,Safe
DCRIS000195,109525.05,12.6,180691.87,6684.32,662,0.1083,0,78675.69,0.8657,-0.0243,100.0,0,2,2.1,16.3829,1.6498,0,36,1,0.33182396275776566,Risky
DCRIS000196,124391.66,7.5,410113.88,6961.5,793,0.4202,0,19470.96,0.7913,-0.0303,94.19,0,0,0.2,17.866,3.2969,1,13,1,0.5945437463563805,Risky
DCRIS000197,58086.32,8.4,214724.19,2673.9,660,0.5067,0,29109.15,0.4617,0.0436,93.88,0,0,0.1,21.7153,3.6966,1,1,1,0.6358039415239979,Risky
DCRIS000198,108253.94,4.3,372390.6,6491.26,780,0.3081,2,30142.01,0.6616,0.0171,73.64,1,3,0.2,16.6743,3.4399,0,36,1,0.5194694692784573,Risky
DCRIS000199,102224.35,1.1,117235.12,1557.67,634,0.249,0,69935.87,-0.3621,0.0258,86.93,0,2,12.8,65.5842,1.1468,0,36,0,0.3379798710342278,Safe
DCRIS000200,49722.75,5.7,104520.61,1405.77,640,0.4527,0,27237.19,-1.3811,-0.0706,97.28,0,2,1.6,35.3454,2.102,0,36,0,0.4472496074827609,Safe
DCRIS000201,122353.84,6.2,362305.38,29136.97,718,0.1996,2,62695.66,-1.5797,-0.0584,79.68,2,3,4.8,4.1991,2.9611,0,36,2,0.4539817052772319,Critical
DCRIS000202,138201.87,21.1,413583.38,23535.29,805,0.1122,0,16695.4,1.4225,0.0277,100.0,1,2,3.6,5.8719,2.9926,0,36,1,0.363825382990594,Risky
DCRIS000203,189062.09,3.9,357126.25,6899.31,663,0.417,0,101616.57,2.1753,-0.0789,92.67,0,2,3.4,27.3991,1.8889,1,5,2,0.5005631020909985,Critical
DCRIS000204,185773.08,1.6,366318.86,4977.06,474,0.1342,0,115819.39,-1.2638,-0.0103,99.71,0,2,3.5,37.3183,1.9719,1,2,2,0.37903797990920723,Critical
DCRIS000205,43191.47,5.8,108869.86,2747.92,554,0.0724,0,28004.27,2.2995,0.0602,100.0,0,2,1.4,15.7121,2.5206,0,36,1,0.271258975353918,Risky
DCRIS000206,56235.58,19.4,161563.05,2125.82,703,0.4636,0,42938.23,0.067,0.0648,95.16,0,1,8.7,26.4412,2.8729,0,36,1,0.44473513034706574,Risky
DCRIS000207,134459.88,1.0,101800.22,2725.03,562,0.2203,3,41027.4,-0.8564,-0.0149,80.11,0,3,10.1,49.3244,0.7571,1,3,0,0.5295895869483953,Safe
DCRIS000208,134359.13,2.0,370362.72,8815.9,610,0.3086,0,101756.24,0.0315,0.0504,98.34,0,1,4.1,15.2388,2.7565,1,22,1,0.46470158850729304,Risky
DCRIS000209,134460.88,3.9,308302.44,8733.06,680,0.269,0,61755.28,0.6693,0.0607,90.84,0,0,8.0,15.395,2.2929,1,11,1,0.46767203376277383,Risky
DCRIS000210,402799.7562,0.9,316491.45,7224.3,484,0.0913,1,79593.0,0.1434,-0.0073,86.02,0,2,0.2,69.2013,0.633,0,36,0,0.17234533299027627,Safe
DCRIS000211,139042.41,0.1,98523.6,2187.88,649,0.4935,3,41027.4,0.2273,-0.0176,69.02,0,0,0.4,63.5221,0.7086,1,8,0,0.5424178149574274,Safe
DCRIS000212,195114.02,2.1,233713.58,5013.95,586,0.0648,0,113900.21,1.7062,-0.0388,95.02,0,3,3.3,38.9065,1.1978,0,36,0,0.20399021454209199,Safe
DCRIS000213,174975.47,10.0,305250.02,9371.91,560,0.1667,0,128030.29,1.2354,0.0263,95.68,2,3,7.5,18.6682,1.7445,0,36,2,0.4196997247886366,Critical
DCRIS000214,145923.06,3.5,461517.22,11616.7,615,0.2442,0,111140.04,-0.3448,0.0976,86.44,0,2,1.5,12.5604,3.1627,1,11,2,0.638413041557768,Critical
DCRIS000215,81702.38,2.8,130858.04,2357.74,594,0.1546,0,8940.45,0.322,-0.0103,100.0,0,1,3.2,34.6381,1.6016,1,3,0,0.31457746966021444,Safe
DCRIS000216,155652.55,7.2,493715.93,39108.12,717,0.4964,1,49904.88,1.2382,0.0369,82.66,0,1,0.0,4.105988,3.1719,0,36,2,0.4442304039194921,Critical
DCRIS000217,62087.8,15.3,139222.5,2707.98,775,0.1376,0,33907.22,-0.4284,-0.0142,100.0,1,1,17.3,22.9193,2.2423,1,3,1,0.4524790403298533,Risky
DCRIS000218,85640.09,21.2,105561.26,7926.3,650,0.0296,0,29029.59,0.3401,0.0271,100.0,0,1,5.8,10.8032,1.2326,0,36,1,0.29787148514014555,Risky
DCRIS000219,73775.49,2.7,237516.79,4262.27,632,0.4282,0,39000.88,0.2327,-0.0056,87.25,0,0,1.8,17.3049,3.2194,1,4,1,0.6403634789446527,Risky
DCRIS000220,103686.22,15.0,313930.39,7997.71,646,0.465,0,78304.79,-1.2171,0.0362,100.0,0,0,16.3,12.9629,3.0277,0,36,1,0.5078617432975998,Risky
DCRIS000221,395851.79,0.2,247837.14,5463.49,591,0.3316,0,133413.52,-1.2792,0.0041,85.16,1,1,0.4,72.4408,0.6261,1,14,2,0.512778959786887,Critical
DCRIS000222,32197.4,6.9,98920.06,1406.19,576,0.1231,0,7805.24,-1.1595,0.0052,100.0,0,0,2.5,22.8806,3.0722,1,1,1,0.5770224676960028,Risky
DCRIS000223,149008.13,5.1,423181.37,7006.11,548,0.0355,0,100424.27,1.2152,0.0174,98.28,0,0,0.2,21.2653,2.84,1,6,1,0.45816709262041994,Risky
DCRIS000224,37510.29,1.4,68051.79,861.65,573,0.1116,0,17226.4,-1.4221,0.0044,94.72,0,0,1.6,43.4828,1.8142,1,2,0,0.5104666005845884,Safe
DCRIS000225,74372.45,3.5,201015.97,6762.55,810,0.3677,1,34233.93,-0.5791,0.0495,91.64,0,1,1.0,10.9961,2.7028,1,27,1,0.6161263929514055,Risky
DCRIS000226,189732.48,0.7,195511.04,4813.65,624,0.123,0,116966.71,-0.716,0.0555,94.66,0,1,1.5,39.4074,1.0305,1,36,0,0.3811634340096557,Safe
DCRIS000227,102597.41,10.3,262346.1,9370.17,444,0.2404,1,16117.97,1.4244,-0.0144,90.77,0,2,11.8,10.9482,2.557,1,8,1,0.5948257675033284,Risky
DCRIS000228,51707.24,2.2,57099.59,2284.43,633,0.4938,0,17443.96,-0.3035,-0.0751,90.38,0,4,2.2,22.6248,1.1043,1,12,0,0.5684411949293031,Safe
DCRIS000229,64268.04,4.9,57515.35,958.07,552,0.4953,0,51399.93,-0.6821,0.0452,97.2,0,0,1.6,67.011,0.8949,1,15,0,0.43150143445383293,Safe
DCRIS000230,148413.66,0.9,178507.8,3009.29,684,0.329,0,32800.29,-0.5815,-0.0658,82.89,0,3,4.1,49.3022,1.2028,1,13,0,0.4513236497189355,Safe
DCRIS000231,63689.82,1.2,58901.3,1242.25,676,0.0747,0,23107.23,0.19,0.0833,100.0,0,2,4.6,51.2283,0.9248,0,36,0,0.2577150075073204,Safe
DCRIS000232,112406.29,24.1,104882.61,4651.3,684,0.1152,1,73484.43,-2.137,-0.0193,100.0,0,1,16.5,24.1615,0.9331,1,13,0,0.6450771549550393,Safe
DCRIS000233,101452.21,7.0,364362.87,6895.66,676,0.0992,0,25626.68,-0.7337,-0.0612,100.0,0,3,3.2,14.7103,3.5914,0,36,1,0.4409142516739193,Risky
DCRIS000234,66772.05,16.3,243508.03,5004.15,650,0.4303,0,14566.76,0.3239,0.0563,100.0,1,0,5.6,13.3407,3.6468,0,36,1,0.6099948965166327,Risky
DCRIS000235,357312.65,1.8,1096682.92,20712.92,563,0.2669,0,112722.39,-0.6844,0.0228,93.94,0,2,1.9,17.2499,3.0692,1,34,2,0.5605295304640091,Critical
DCRIS000236,144401.29,0.9,467563.21,10551.65,674,0.4599,1,44718.09,0.6712,-0.0118,82.86,0,1,0.8,13.6839,3.2379,0,36,1,0.6234011250034031,Risky
DCRIS000237,29287.45,3.5,51553.95,2880.97,761,0.2812,0,13805.34,0.337,-0.0189,100.0,0,3,2.2,10.1623,1.7602,1,25,1,0.5217642941458837,Risky
DCRIS000238,110400.79,3.4,265403.18,6381.9,825,0.3521,0,41027.4,-1.8458,0.0649,100.0,0,2,2.2,17.2963,2.404,1,36,1,0.5065673107430598,Risky
DCRIS000239,66365.2,1.0,222423.69,6408.78,660,0.3794,2,42956.79,-2.873,0.0078,92.19,0,0,2.2,10.3537,3.3515,1,18,1,0.665416922408572,Risky
DCRIS000240,164630.69,6.6,364154.25,11593.32,669,0.3093,1,76958.69,1.3218,-0.1196,90.32,1,0,4.8,14.1993,2.2119,0,36,1,0.5246782735695156,Risky
DCRIS000241,61358.41,2.2,188944.03,3164.23,720,0.3926,1,41497.93,-0.9886,-0.0425,96.87,0,1,2.1,19.3851,3.0793,1,4,1,0.5438629059505036,Risky
DCRIS000242,92148.63,1.0,182633.93,3029.44,799,0.0754,2,73068.0,0.3138,0.0025,87.43,0,4,12.3,30.4077,1.9819,0,36,1,0.27499477068734,Risky
DCRIS000243,133651.69,2.0,228791.75,2786.67,641,0.302,3,48480.8,0.654,-0.0099,76.96,0,2,16.2,47.9438,1.7118,1,8,0,0.6164809766302451,Safe
DCRIS000244,165951.88,4.1,574866.87,9963.85,735,0.3725,0,41027.4,-2.2314,-0.0163,92.08,0,0,3.0,16.6537,3.464,1,5,1,0.6722861825345748,Risky
DCRIS000245,48041.58,6.5,79955.17,2391.62,614,0.1671,1,41027.4,-0.0213,-0.0199,94.41,0,4,3.3,20.0791,1.6643,1,4,1,0.46151801858409114,Risky
DCRIS000246,80765.02,3.3,174825.05,3466.71,706,0.0307,0,22199.09,-0.9878,0.0543,99.92,0,1,2.1,23.2906,2.1646,0,36,1,0.42923966670315644,Risky
DCRIS000247,74238.1,3.7,65215.79,1130.45,757,0.2437,1,54994.07,1.1359,0.0701,96.17,0,2,1.8,65.6134,0.8785,0,36,0,0.21610224924407068,Safe
DCRIS000248,66702.82,0.7,152391.61,3667.6,576,0.2956,0,47854.38,0.2819,0.0147,88.94,0,1,16.9,18.1821,2.2846,1,1,1,0.6530029238183499,Risky
DCRIS000249,284723.14,12.3,745967.42,12875.21,637,0.423,1,115460.6,-0.6374,0.0551,92.38,0,1,0.2,22.1123,2.62,0,36,2,0.40443605371465596,Critical
DCRIS000250,125868.0,13.2,235033.07,3313.03,756,0.3987,0,22150.03,1.9016,-0.0864,95.42,0,0,2.1,37.9804,1.8673,0,36,0,0.33746374462281775,Safe
DCRIS000251,46326.51,5.8,128021.14,2229.65,729,0.473,0,23437.48,0.6427,0.0896,84.66,1,1,0.7,20.7682,2.7634,0,36,1,0.5902101557836787,Risky
DCRIS000252,171222.16,0.1,350093.2,14425.21,762,0.3935,1,114401.83,-0.8793,0.0771,84.97,0,1,5.2,11.8688,2.0447,1,2,2,0.6726226074011725,Critical
DCRIS000253,352672.0,3.9,702528.31,19897.75,747,0.5306,1,150819.47,-1.5804,-0.0062,83.63,0,3,0.9,17.7233,1.992,1,19,2,0.7219606101351085,Critical
DCRIS000254,183409.96,5.0,363018.01,4462.25,652,0.3338,2,29199.67,-0.1282,0.0373,80.7,0,2,8.6,41.0933,1.9793,0,36,0,0.40586029139362395,Safe
DCRIS000255,39671.09,26.2,139186.02,3658.0,855,0.3961,0,41027.4,0.5821,-0.0231,100.0,1,2,1.9,10.8421,3.5084,1,4,1,0.6661627471730382,Risky
DCRIS000256,73825.51,27.7,224938.58,3134.03,690,0.4112,1,23955.37,-2.4018,-0.0487,100.0,0,1,10.0,23.5486,3.0469,0,36,1,0.6371451267445365,Risky
DCRIS000257,211112.55,9.7,442984.12,20042.77,435,0.1962,1,31046.96,0.8967,-0.0005,88.59,0,1,17.2,10.5326,2.0983,1,1,2,0.6608574862587205,Critical
DCRIS000258,64563.1,0.3,176611.94,2129.74,657,0.286,0,14932.35,1.9813,-0.007,97.23,0,1,5.9,30.3008,2.7355,0,36,1,0.39862316087261696,Risky
DCRIS000259,128835.5,15.3,435851.05,16011.18,642,0.656,0,26316.22,-1.059,-0.0059,92.92,0,2,3.9,8.0461,3.383,1,10,1,0.6621159828390932,Risky
DCRIS000260,157122.41,4.7,329314.57,4054.66,743,0.2427,0,78769.36,-1.554,-0.0131,94.75,0,0,0.6,38.7415,2.0959,1,11,0,0.48094594601565827,Safe
DCRIS000261,56604.38,8.1,195573.27,12554.5,643,0.4454,0,41733.64,-1.4887,-0.0241,93.28,1,1,10.8,4.5083,3.455,0,36,1,0.6790400002749984,Risky
DCRIS000262,95252.33,2.6,106674.44,1993.18,767,0.325,0,34845.79,-2.6695,0.0096,100.0,0,0,6.0,47.765,1.1199,1,1,0,0.5216327043378194,Safe
DCRIS000263,24018.4289,1.9,38628.95,1553.59,724,0.3222,0,7422.45,-0.2449,-0.0243,93.55,0,2,1.4,9.6488,2.5751,1,12,1,0.5462036212855927,Risky
DCRIS000264,53389.4,3.1,93981.09,1607.31,599,0.3739,0,15672.04,0.198,0.0274,88.5,1,1,2.5,33.196,1.7603,0,36,0,0.47451152345100256,Safe
DCRIS000265,84834.63,0.8,71893.23,936.77,668,0.2387,0,65950.74,0.2887,-0.0243,93.38,0,2,0.3,90.4638,0.8474,0,36,0,0.17299170129410085,Safe
DCRIS000266,46692.09,2.2,169076.85,5051.51,617,0.1362,0,37086.88,0.2613,0.0857,100.0,2,0,4.3,9.2414,3.621,0,36,1,0.5931722545521716,Risky
DCRIS000267,262878.38,9.7,581932.12,14201.37,694,0.2475,0,189145.63,0.1631,-0.0103,99.54,1,2,0.5,18.5095,2.2137,1,7,2,0.5976739440861003,Critical
DCRIS000268,41852.85,0.2,100102.38,6520.62,617,0.0471,1,7943.19,-0.7632,-0.0081,87.39,0,4,4.2,6.4176,2.3917,1,2,1,0.45172883619654036,Risky
DCRIS000269,75809.08,0.8,175224.81,3278.33,685,0.3018,0,45856.78,-0.599,-0.0149,92.2,1,1,4.5,23.1172,2.3114,1,1,1,0.5868504219074979,Risky
DCRIS000270,106771.29,0.7,256207.85,4621.31,658,0.0571,0,25397.22,-1.4111,-0.0415,100.0,1,4,1.6,23.0991,2.3996,0,36,1,0.39812216122568134,Risky
DCRIS000271,234395.23,2.6,597870.49,10582.64,667,0.1492,1,73607.5,-0.2819,-0.0033,94.55,0,1,11.9,22.1469,2.5507,0,36,2,0.40194843798354396,Critical
DCRIS000272,41709.44,29.0,148085.29,1903.47,844,0.1387,0,14456.73,0.2437,-0.0571,100.0,0,0,6.0,21.9008,3.5503,1,8,1,0.5578028656545558,Risky
DCRIS000273,198371.79,1.0,757206.57,40568.54,651,0.2312,1,88894.78,0.7654,0.0348,88.46,1,2,2.7,4.8897,3.8171,1,12,2,0.7326236741121768,Critical
DCRIS000274,99323.73,0.8,264979.37,5769.81,525,0.4614,0,77479.55,-0.5091,-0.0413,89.9,0,3,10.0,17.2114,2.6678,1,4,1,0.6752429469290656,Risky
DCRIS000275,54780.79,12.3,99472.61,2982.84,761,0.1568,1,31301.59,-0.2191,0.0116,91.24,0,4,7.7,18.3591,1.8158,0,36,1,0.41225969474719776,Risky
DCRIS000276,130256.66,10.7,299925.48,10156.97,760,0.2508,1,15180.23,-0.8004,0.0268,88.08,0,4,4.7,12.8231,2.3026,0,36,1,0.4655695327636015,Risky
DCRIS000277,111238.94,0.2,329285.33,9095.95,521,0.1115,0,41027.4,0.0404,-0.0609,97.21,0,1,0.7,12.2282,2.9601,0,36,1,0.4440718070570545,Risky
DCRIS000278,68862.7,7.0,161970.03,2035.28,623,0.2195,1,40472.54,0.4819,0.0049,88.6,0,0,2.7,33.8178,2.352,0,36,1,0.4466653275255048,Risky
DCRIS000279,102937.91,5.3,145354.82,4822.96,714,0.2966,0,41027.4,-0.7902,-0.0475,96.87,0,2,8.0,21.3389,1.412,1,9,0,0.4802096881948056,Safe
DCRIS000280,78339.86,7.3,205591.95,11358.56,721,0.01,0,58527.25,0.7173,-0.0048,100.0,0,3,3.8,6.8964,2.6243,0,36,1,0.48850798422885516,Risky
DCRIS000281,105673.6,3.4,381566.55,9172.41,679,0.2377,0,12266.73,0.8014,0.0914,94.44,0,3,3.2,11.5195,3.6108,0,36,1,0.42654060277446054,Risky
DCRIS000282,146866.37,23.8,128200.07,4107.24,681,0.1179,0,31051.88,0.0676,-0.0007,100.0,0,3,12.4,35.7492,0.8729,0,36,0,0.40851488328399427,Safe
DCRIS000283,255661.63,0.2,191273.56,5808.4,604,0.5251,0,144822.23,-0.8561,0.012,92.83,0,0,0.1,44.0083,0.7481,0,36,0,0.3945773855522297,Safe
DCRIS000284,46972.18,1.3,183788.2,4120.07,488,0.3232,0,27182.96,0.4045,-0.0043,99.62,2,2,0.0,11.3981,3.9126,0,36,1,0.5137044113867673,Risky
DCRIS000285,354981.17,2.5,1102997.0841000008,16626.81,843,0.4034,1,41027.4,-1.6054,-0.0394,80.64,0,0,8.9,21.3486,3.3116,1,17,2,0.6381150180436852,Critical
DCRIS000286,30599.76,3.0,59482.83,824.59,602,0.2569,0,11199.66,-0.1531,0.0591,97.39,0,1,0.2,37.0639,1.9438,0,36,0,0.2944524214512251,Safe
DCRIS000287,90122.84,12.7,54159.78,1157.15,694,0.1473,0,39633.95,-0.1597,-0.0574,100.0,0,1,1.6,77.8164,0.6009,0,36,0,0.1957668147045089,Safe
DCRIS000288,140503.87,4.1,529375.92,7318.02,667,0.4643,0,51527.79,-0.328,-0.0073,100.0,0,5,10.3,19.1971,3.7677,0,36,1,0.340899039995307,Risky
DCRIS000289,116844.02,0.2,383220.13,16007.17,751,0.4482,0,93201.35,0.0092,0.0686,95.54,0,2,4.7,7.299,3.2797,1,1,2,0.6483469931014368,Critical
DCRIS000290,67940.0,2.6,178412.51,5718.67,689,0.2797,0,52851.8,0.1479,-0.0375,96.87,0,1,4.2,11.8783,2.626,1,4,1,0.5449606247872705,Risky
DCRIS000291,87127.4,2.7,285160.43,12126.82,692,0.3834,0,35983.81,0.1984,-0.0175,100.0,0,1,4.3,7.1841,3.2729,0,36,1,0.5238031973814129,Risky
DCRIS000292,73438.19,16.8,198250.83,2531.31,469,0.1422,0,40641.83,-0.1738,0.0642,100.0,0,0,1.5,29.0005,2.6995,1,36,1,0.5759555398787101,Risky
DCRIS000293,69312.54,4.6,198107.83,2979.84,613,0.3096,1,15919.34,0.2702,-0.0039,83.85,0,2,3.0,23.2527,2.8581,1,1,1,0.5275845584788817,Risky
DCRIS000294,164351.26,5.0,602525.77,8952.52,739,0.066,0,87712.51,0.093,-0.013,99.36,0,0,4.0,18.356,3.6661,0,36,2,0.49001904356759457,Critical
DCRIS000295,122297.18,6.2,235210.41,3828.6,732,0.1941,0,43472.96,1.4279,-0.0457,95.5,1,1,1.5,31.9347,1.9233,1,15,1,0.4877626244570551,Risky
DCRIS000296,65137.41,7.3,152978.97,11810.1,603,0.3599,0,24955.23,-0.6657,0.0132,97.91,0,2,6.3,5.5149,2.3485,0,36,1,0.4294258406585639,Risky
DCRIS000297,169356.28,5.0,547669.12,20115.28,553,0.2684,1,65814.46,-0.7565,-0.0942,100.0,0,0,1.6,8.4189,3.2338,1,9,2,0.5065445730131298,Critical
